,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Sub-task B,Y
3506,0.0038463154342025523,0.0038463154342025523,0.0038463154342025523,0.0038463154342025523,0.0038463154342025523,0.0038463154342025523,0.0038463154342025523,0.0038463154342025523,0.0038463154342025523,0.0038463154342025523,0.0038463154342025523,0.0038463154342025523,0.0038463154342025523,0.0038463154342025523,0.20384728908538816,0.0038463154342025523,0.0038463154342025523,0.13613010942935946,0.2715712487697601,0.10384202748537064,0.10384105890989304,0.0038463154342025523,0.0038463154342025523,0.10384197533130646,0.0038463154342025523,0.0038463154342025523,126,18,1,CAG
4490,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.1730719804763794,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.17307472229003906,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.33974647521972656,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.006410430185496807,0.17307734489440918,49,8,1,CAG
1288,0.002958650002256036,0.002958650002256036,0.002958650002256036,0.1568031907081604,0.002958650002256036,0.002958650002256036,0.002958650002256036,0.07988262921571733,0.002958650002256036,0.002958650002256036,0.002958650002256036,0.002958650002256036,0.002958650002256036,0.15680532157421112,0.002958650002256036,0.14941921830177307,0.002958650002256036,0.08329422771930695,0.002958650002256036,0.002958650002256036,0.08385499566793443,0.002958650002256036,0.002958650002256036,0.14850333333015442,0.002958650002256036,0.08818139135837555,168,26,1,OAG
4957,0.00769238593056798,0.2740227282047272,0.00769238593056798,0.00769238593056798,0.2076907455921173,0.2076930105686188,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.1413610726594925,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,0.00769238593056798,27,4,1,NAG
137,0.01923087239265442,0.5192281603813171,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,0.01923087239265442,25,4,1,NAG
973,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,9,1,1,NAG
1648,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.3461517095565796,0.012820595875382423,0.012820595875382423,0.34615400433540344,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,0.012820595875382423,68,12,0,NAG
4389,0.1298084706068039,0.004807836841791868,0.004807836841791868,0.1298089474439621,0.004807836841791868,0.004807836841791868,0.12981009483337402,0.12981070578098294,0.004807836841791868,0.004807836841791868,0.004807836841791868,0.004807836841791868,0.12980780005455014,0.12980061769485474,0.004807836841791868,0.004807836841791868,0.004807836841791868,0.004807836841791868,0.004807836841791868,0.004807836841791868,0.004807836841791868,0.004807836841791868,0.004807836841791868,0.004807836841791868,0.004807836841791868,0.12980450689792633,130,16,0,NAG
615,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.3461514413356781,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.3461547791957855,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,0.012820575386285782,13,3,1,NAG
3924,0.0013263223227113485,0.14492452144622806,0.08065889775753021,0.0013263223227113485,0.0013263223227113485,0.0013263223227113485,0.0013263223227113485,0.0013263223227113485,0.07887958735227585,0.0013263223227113485,0.0013263223227113485,0.0013263223227113485,0.0013263223227113485,0.0013263223227113485,0.0391753613948822,0.0013263223227113485,0.2467605024576187,0.10477684438228607,0.0013263223227113485,0.07029453665018083,0.08921937644481659,0.0013263223227113485,0.0013263223227113485,0.08519145846366882,0.0013263223227113485,0.03889775648713112,496,61,1,NAG
4306,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.5192288756370544,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,0.01923084445297718,21,3,1,NAG
1858,0.2596115171909332,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.2596161663532257,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.009615457616746427,0.25961676239967346,0.009615457616746427,34,4,1,NAG
4541,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.17577891051769254,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.2076939791440964,0.0076924655586481094,0.2076921910047531,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.0076924655586481094,0.23960068821907046,29,4,0,OAG
3474,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.5192299485206604,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,0.0192307997494936,13,2,1,NAG
1711,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.14835184812545776,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.14835157990455627,0.14835375547409058,0.005494608543813229,0.005494608543813229,0.005494608543813229,0.14835262298583984,0.005494608543813229,0.2912034094333649,97,15,1,NAG
2268,0.006410435307770968,0.006410435307770968,0.17307370901107788,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.17307978868484494,0.17307807505130768,0.3397388160228729,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,0.006410435307770968,163,20,1,NAG
5191,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.5192285776138306,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,0.019230855628848083,8,1,1,NAG
5140,0.00961545296013355,0.5096173882484436,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.25961172580718994,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,0.00961545296013355,22,4,1,NAG
4519,0.0076924460008740425,0.2076914608478546,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.4076885282993317,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.0076924460008740425,0.20769380033016205,55,8,1,NAG
3756,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.21137942373752594,0.17307746410369873,0.13477236032485962,0.0064103309996426105,0.3397434651851654,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,0.0064103309996426105,63,8,1,NAG
3746,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,12,1,1,NAG
1366,0.0025643089320510626,0.10712680220603944,0.11983786523342133,0.0025643089320510626,0.1646738350391388,0.0025643089320510626,0.0025643089320510626,0.0025643089320510626,0.06923319399356842,0.0025643089320510626,0.0025643089320510626,0.0025643089320510626,0.07135932892560959,0.06709422916173935,0.0025643089320510626,0.0692339688539505,0.0025643089320510626,0.15196388959884646,0.0025643089320510626,0.0025643089320510626,0.0025643089320510626,0.06922852993011475,0.0692194327712059,0.0025643089320510626,0.0025643089320510626,0.0025643089320510626,447,46,0,NAG
414,0.007692434359341859,0.4076938629150391,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.20769251883029935,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.20768766105175016,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,0.007692434359341859,31,5,1,NAG
2984,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.5192289352416992,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,4,1,1,NAG
2330,0.005494656041264534,0.005494656041264534,0.14834605157375336,0.5769282579421997,0.005494656041264534,0.005494656041264534,0.1483485847711563,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,0.005494656041264534,54,9,1,NAG
2512,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.3461567163467407,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.012820798903703691,0.3461441397666931,10,2,0,OAG
3226,0.012820780277252196,0.3461445868015289,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.3461567461490631,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,0.012820780277252196,22,4,1,NAG
2497,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.5192299485206604,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,0.019230801612138748,7,1,1,NAG
3826,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.346154123544693,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.34615129232406616,0.012820607982575892,0.012820607982575892,0.012820607982575892,0.012820607982575892,22,3,1,NAG
1040,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.5192253589630127,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,0.019230984151363373,13,2,1,NAG
4278,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.6794854402542114,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,0.01282058283686638,21,4,1,NAG
3510,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.5192303061485289,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,0.019230786710977558,3,1,1,NAG
4614,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.6794844269752502,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,59,7,1,NAG
508,0.2596181631088257,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.25961074233055115,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.009615513496100904,0.2596142590045929,0.009615513496100904,18,3,1,NAG
3375,0.0192309208214283,0.5192269682884216,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,0.0192309208214283,13,3,1,NAG
3815,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.5096147656440735,0.2596138417720795,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,0.009615475311875343,36,5,0,NAG
1781,0.009615561924874784,0.009615561924874784,0.5096219778060913,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.2596045732498169,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,0.009615561924874784,102,12,1,NAG
4337,0.5192283391952515,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,0.019230866804718968,7,1,1,NAG
4739,0.12981277704238892,0.12980160117149353,0.004807908087968825,0.1298118531703949,0.004807908087968825,0.004807908087968825,0.004807908087968825,0.004807908087968825,0.004807908087968825,0.004807908087968825,0.004807908087968825,0.004807908087968825,0.129811629652977,0.004807908087968825,0.004807908087968825,0.004807908087968825,0.004807908087968825,0.004807908087968825,0.004807908087968825,0.1298041194677353,0.12980259954929352,0.004807908087968825,0.12980511784553528,0.004807908087968825,0.004807908087968825,0.004807908087968825,47,9,1,NAG
3401,0.006410458590835333,0.006410458590835333,0.006410458590835333,0.17307400703430176,0.006410458590835333,0.006410458590835333,0.006410458590835333,0.006410458590835333,0.006410458590835333,0.17307573556900024,0.17308133840560913,0.17307071387767792,0.006410458590835333,0.006410458590835333,0.006410458590835333,0.006410458590835333,0.006410458590835333,0.006410458590835333,0.006410458590835333,0.006410458590835333,0.006410458590835333,0.006410458590835333,0.17307856678962708,0.006410458590835333,0.006410458590835333,0.006410458590835333,163,19,1,NAG
4507,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.5192293524742126,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,0.01923082396388054,20,3,1,NAG
543,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,18,2,1,NAG
3789,0.009615467861294745,0.009615467861294745,0.2596141695976257,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.2596141695976257,0.009615467861294745,0.009615467861294745,0.25961586833000183,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,0.009615467861294745,16,3,1,NAG
4955,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.11538737267255784,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.11538445949554445,0.11538411676883698,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.0042736404575407505,0.1153777688741684,0.0042736404575407505,0.4487198889255524,157,18,1,NAG
223,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.5192298293113708,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,0.019230805337429047,5,1,1,NAG
4168,0.5192295312881471,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,0.01923081837594509,9,2,1,NAG
5113,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.4076891243457794,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.2076915204524994,0.007692469283938408,0.20769254863262174,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,0.007692469283938408,25,4,1,NAG
1402,0.14835353195667267,0.005494602024555206,0.005494602024555206,0.005494602024555206,0.14835193753242493,0.005494602024555206,0.005494602024555206,0.2912115156650543,0.005494602024555206,0.005494602024555206,0.005494602024555206,0.005494602024555206,0.005494602024555206,0.005494602024555206,0.005494602024555206,0.14834465086460116,0.005494602024555206,0.005494602024555206,0.005494602024555206,0.14835169911384585,0.005494602024555206,0.005494602024555206,0.005494602024555206,0.005494602024555206,0.005494602024555206,0.005494602024555206,37,6,1,NAG
3836,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.20769605040550232,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.4076883494853973,0.20768772065639496,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,0.007692517712712288,98,13,1,NAG
4148,0.519228994846344,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,0.019230840727686882,31,4,1,CAG
2136,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,12,2,1,NAG
180,0.005494567565619946,0.4340660572052002,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.1483493149280548,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.2912096083164215,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,0.005494567565619946,62,8,1,NAG
2473,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.2596141397953033,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.009615417569875715,0.5096158385276794,0.009615417569875715,17,3,1,NAG
3960,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,18,2,1,NAG
3201,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.346154123544693,0.0128205893561244,0.0128205893561244,0.346151739358902,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,0.0128205893561244,24,4,1,OAG
